('jcaldarera@stanredtax.com', 4, 6.1),
('jcaldarera@stanredtax.com', 6, 1.4),
('jcalvaresi@funholding.com', 1, 0.9),
('jcandlish@ontomedia.com', 2, 4.0),
('jcantres@sonron.com', 2, 1.8),
('jchaffins@kan-code.com', 5, 5.9),
('jchui@dontechi.com', 3, 1.3),
('jcolla@silis.com', 2, 4.4),
('jcolla@zoomit.com', 3, 1.4),
('jcolla@zoomit.com', 5, 2.0),
('jcomnick@scottech.com', 1, 2.7),
('jcorrington@treequote.com', 1, 1.1),
('jdaufeldt@y-corporation.com', 2, 2.7),
('jdemesa@faxquote.com', 1, 18.5),
('jdevreese@y-corporation.com', 7, 2.5),
('jdewar@ron-tech.com', 3, 2.4),
('jdinos@iselectrics.com', 2, 1.9),
('jdinos@iselectrics.com', 6, 5.6),
('jdrymon@plussunin.com', 2, 0.7),
('jdubaldi@faxquote.com', 1, 2.1),
('jeroman@isdom.com', 1, 1.4),
('jeroman@isdom.com', 2, 2.2),
('jeschberger@nam-zim.com', 2, 1.6),
('jfallick@streethex.com', 5, 7.1),
('jfarrow@finjob.com', 1, 4.3),
('jfelger@nam-zim.com', 2, 2.5),
('jfigeroa@bioplex.com', 1, 2.5),
('jfigeroa@bioplex.com', 2, 13.4),
('jfortino@fasehatice.com', 1, 10.7),
('jgabisi@domzoom.com', 3, 0.8),
('jgellinger@treequote.com', 4, 1.4),
('jgillaspie@streethex.com', 1, 2.1),
('jglick@kan-code.com', 3, 13.0),
('jgochal@plussunin.com', 1, 6.7),
('jgrenet@iselectrics.com', 2, 3.1),
('jgwalthney@konex.com', 5, 2.3),
('jhamilton@rangreen.com', 1, 6.7),
('jhamilton@rangreen.com', 2, 6.1),
('jhauenstein@conecom.com', 1, 1.4),
('jhauenstein@conecom.com', 3, 6.8),
('jhauenstein@kinnamplus.com', 3, 0.6),
('jhaufler@rantouch.com', 2, 5.7),
('jhiatt@silis.com', 1, 0.9),
('jhochard@xx-holding.com', 1, 4.3),
('jhochard@xx-holding.com', 2, 1.5),
('jhochard@zathunicon.com', 1, 2.9),
('jhudnall@rundofase.com', 2, 1.6),
('jhudnall@streethex.com', 2, 4.5),
('jhughey@statholdings.com', 3, 2.7),
('jjeanty@plexzap.com', 2, 3.0),
('jjeanty@plexzap.com', 3, 2.1),
('jjeanty@plexzap.com', 4, 1.7),
('jjuvera@gogozoom.com', 2, 1.6),
('jjuvera@gogozoom.com', 3, 0.7),
('jkalafatis@scottech.com', 3, 1.4),
('jkardas@green-plus.com', 1, 7.3),
('jkarpel@betasoloin.com', 1, 10.9),
('jkarpel@betasoloin.com', 2, 6.6),
('jkarpin@blackzim.com', 1, 3.0),
('jkeener@blackzim.com', 3, 1.7),
('jkeener@blackzim.com', 4, 4.6),
('jketelsen@treequote.com', 3, 2.6),
('jklang@sunnamplex.com', 1, 6.1),
('jklimek@silis.com', 1, 1.6),
('jkonopacki@sonron.com', 3, 1.3),
('jkusko@scotfind.com', 2, 1.4),
('jlace@zumgoity.com', 1, 1.4),
('jlace@zumgoity.com', 3, 3.3),
('jlatzke@donquadtech.com', 2, 3.4),
('jlawler@donware.com', 2, 2.9),
('jlawler@xx-zobam.com', 2, 1.0),
('jlimmel@bioplex.com', 3, 6.7),
('jlimmel@bioplex.com', 4, 16.3),
('jlipke@lexiqvolax.com', 1, 7.4),
('jlipke@lexiqvolax.com', 3, 3.6),
('jlipke@zotware.com', 2, 2.4),
('jlipke@zotware.com', 3, 2.2),
('jloader@opentech.com', 3, 1.1),
('jluczki@xx-holding.com', 4, 2.0),
('jluczki@xx-holding.com', 5, 0.5),
('jlukasik@bioholding.com', 1, 3.4),
('jmaclead@rundofase.com', 1, 4.5),
('jmaisto@domzoom.com', 1, 6.7),
('jmanno@plexzap.com', 3, 9.1),
('jmanno@plexzap.com', 7, 8.4),
('jmatuszak@betasoloin.com', 1, 6.5),
('jmatuszak@betasoloin.com', 3, 2.0),
('jmconnell@doncon.com', 1, 3.6),
('jmconnell@doncon.com', 2, 1.4),
('jmconnell@donware.com', 1, 0.6),
('jmcrae@green-plus.com', 2, 4.7),
('jmcrae@newex.com', 2, 2.8),
('jmelnyk@codehow.com', 2, 7.5),
('jmenter@goodsilron.com', 3, 3.0),
('jmenter@goodsilron.com', 4, 3.8),
('jmonarrez@warephase.com', 2, 0.5),
('jmondella@konex.com', 4, 2.7),
('jmonterrubio@singletechno.com', 3, 1.3),
('jmotley@plusstrip.com', 1, 1.2),
('jmotley@plusstrip.com', 3, 4.8),
('jmotley@plusstrip.com', 5, 3.2),
('jmoyd@condax.com', 2, 2.3),
('jneither@green-plus.com', 2, 6.2),
('jnicolozakes@nam-zim.com', 1, 6.8),
('jnicolozakes@nam-zim.com', 2, 3.1),
('jnicolozakes@nam-zim.com', 3, 10.7),
('jostrosky@bioplex.com', 1, 3.2),
('jpagliuca@yearin.com', 2, 1.0),
('jpagliuca@yearin.com', 4, 1.9),
('jpalaia@konmatfix.com', 2, 2.0),
('jparlato@plussunin.com', 2, 3.3),
('jparlato@plussunin.com', 4, 1.0),
('jperin@betasoloin.com', 1, 1.2),
('jpinilla@konex.com', 1, 1.8),
('jpinilla@konex.com', 2, 2.2),
('jpontoriero@ontomedia.com', 3, 5.1),
('jradde@y-corporation.com', 1, 5.0),
('jradde@y-corporation.com', 2, 3.2),
('jradde@y-corporation.com', 3, 7.6),
('jrauser@dalttechnology.com', 7, 0.8),
('jrauser@streethex.com', 1, 2.0),
('jraymo@opentech.com', 3, 2.1),
('jraymo@opentech.com', 4, 2.3),
('jrim@konmatfix.com', 10, 1.5),
('jrodefer@y-corporation.com', 1, 1.8),
('jryser@golddex.com', 2, 4.2),
('jsamu@xx-holding.com', 3, 1.3),
('jsarbacher@newex.com', 3, 2.9),
('jsawchuk@ron-tech.com', 3, 2.2),
('jscheyer@zumgoity.com', 1, 1.9),
('jscheyer@zumgoity.com', 3, 2.9),
('jschirpke@lexiqvolax.com', 4, 0.7),
('jschmierer@konex.com', 3, 2.3),
('jscipione@sonron.com', 2, 3.7),
('jseewald@domzoom.com', 1, 5.2),
('jseewald@domzoom.com', 6, 1.3),
('jseewald@plussunin.com', 2, 10.5),
('jsergi@xx-zobam.com', 3, 1.6),
('jshadrick@inity.com', 1, 1.9),
('jshields@nam-zim.com', 1, 1.1),
('jshields@nam-zim.com', 2, 5.8),
('jshin@treequote.com', 4, 2.2),
('jshin@treequote.com', 5, 0.9),
('jslayton@openlane.com', 1, 1.7),
('jslayton@openlane.com', 3, 3.8),
('jsmith@zathunicon.com', 3, 3.0),
('jsmith@zathunicon.com', 7, 2.5),
('jspickerman@donquadtech.com', 6, 1.8),
('jstaback@donquadtech.com', 5, 1.8),
('jstaback@konmatfix.com', 5, 1.6),
('jstaback@lexiqvolax.com', 4, 3.4),
('jstaback@plussunin.com', 2, 2.0),
('jstaback@plussunin.com', 3, 0.8),
('jsteffensmeier@konex.com', 2, 1.5),
('jstem@y-corporation.com', 2, 1.7),
('jstenseth@blackzim.com', 2, 2.4),
('jstorment@plusstrip.com', 3, 6.9),
('jsuell@y-corporation.com', 1, 2.0),
('jsweigard@zencorporation.com', 1, 0.8),
('jsweigard@zencorporation.com', 5, 2.3),
('jthreets@plusstrip.com', 1, 1.7),
('jtjepkema@silis.com', 2, 5.2),
('jtjepkema@silis.com', 3, 1.9),
('jtollner@dambase.com', 6, 1.0),
('jtollner@finjob.com', 3, 2.9),
('jtomblin@streethex.com', 1, 4.0),
('jturinetti@stanredtax.com', 1, 1.3),
('jturinetti@stanredtax.com', 2, 1.8),
('jventura@condax.com', 2, 2.0),
('jventura@golddex.com', 4, 1.3),
('jvonasek@kinnamplus.com', 2, 1.9),
('jvonasek@kinnamplus.com', 3, 2.6),
('jwalthall@singletechno.com', 1, 3.3),
('jwalthall@singletechno.com', 3, 1.7),
('jweglarz@singletechno.com', 2, 6.4),
('jweglarz@singletechno.com', 3, 2.0),
('jwitten@iselectrics.com', 1, 13.1),
('jwitten@iselectrics.com', 5, 1.4),
('jwolfgramm@faxquote.com', 2, 1.6),
('jwolfgramm@opentech.com', 1, 9.7),
('jwolfgramm@opentech.com', 3, 1.9),
('jzepp@condax.com', 1, 7.0),
('kabdallah@kinnamplus.com', 1, 2.5),
('kabdallah@kinnamplus.com', 2, 1.8),
('kacey@faxquote.com', 2, 5.4),
('kamyot@iselectrics.com', 1, 2.8),
('kauffrey@nam-zim.com', 3, 1.6),
('kblunk@domzoom.com', 1, 2.4),
('kboord@fasehatice.com', 1, 6.4),
('kbruschke@cancity.com', 5, 1.6),
('kburnard@xx-holding.com', 2, 1.5),
('kbutt@rundofase.com', 1, 6.2),
('kcaiafa@betasoloin.com', 1, 2.6),
('kcaiafa@plexzap.com', 1, 1.5),
('kcaiafa@plexzap.com', 4, 1.8),
('kcantres@opentech.com', 4, 1.6),
('kcantres@opentech.com', 5, 1.7),
('kcantres@opentech.com', 6, 5.6),
('kcaudy@iselectrics.com', 5, 5.0),
('kcaudy@iselectrics.com', 6, 1.6),
('kcolla@scotfind.com', 2, 0.8),
('kcork@mathtouch.com', 3, 2.3),
('kcork@nam-zim.com', 3, 2.1),
('kcoyier@xx-zobam.com', 1, 1.1),
('kdegonia@zathunicon.com', 2, 1.6),
('kdegonia@zathunicon.com', 3, 1.8),
('kdegonia@zathunicon.com', 6, 6.2),
('kdewar@silis.com', 2, 2.2),
('kdickerson@isdom.com', 4, 4.3),
('kdilliard@dontechi.com', 2, 2.0),
('kdilliard@dontechi.com', 5, 2.1),
('kdinos@openlane.com', 5, 3.4),
('kdinos@openlane.com', 6, 6.4),
('kduenas@conecom.com', 2, 3.0),
('kduenas@toughzap.com', 2, 1.2),
('kfern@domzoom.com', 3, 1.3),
('kfrey@rantouch.com', 1, 1.8),
('kfrey@rantouch.com', 3, 2.3),
('kfrey@rantouch.com', 4, 1.6),
('kfrey@zathunicon.com', 2, 9.2),
('kgibes@kinnamplus.com', 2, 2.4),
('kgobern@treequote.com', 3, 4.2),
('kgochal@faxquote.com', 3, 1.9),
('kgochal@faxquote.com', 4, 6.0),
('kgotter@hottechi.com', 2, 14.0),
('kgreenbush@openlane.com', 2, 2.9),
('khanafan@plexzap.com', 2, 1.5),
('kharabedian@cancity.com', 6, 8.9),
('khixenbaugh@doncon.com', 1, 16.8),
('kisenhower@dambase.com', 2, 2.0),
('kjillson@kan-code.com', 1, 1.9),
('kjillson@kan-code.com', 3, 1.6),
('kkaniecki@toughzap.com', 1, 3.7),
('kkaniecki@toughzap.com', 2, 2.5),
('kkannady@zathunicon.com', 1, 5.8),
('kkarpin@kan-code.com', 5, 3.8),
('kklimek@sumace.com', 2, 8.3),
('kklimek@sumace.com', 3, 2.4),
('kkolmetz@kinnamplus.com', 7, 1.8),
('klapage@betasoloin.com', 3, 0.5),
('klawler@opentech.com', 3, 10.1),
('klinahan@rundofase.com', 1, 4.7),
('kliukko@kan-code.com', 2, 5.7),
('klother@yearin.com', 1, 4.7),
('kmaclead@opentech.com', 2, 1.6),
('kmai@zotware.com', 2, 1.7),
('kmarrier@y-corporation.com', 8, 0.5),
('kmatuszak@yearin.com', 2, 11.9),
('kmcdoniel@fasehatice.com', 1, 1.5),
('kmirafuentes@silis.com', 1, 1.3),
('kmorocco@opentech.com', 1, 3.4),
('kmorocco@opentech.com', 3, 2.2),
('kmulqueen@yearin.com', 1, 1.3),
('kmulqueen@yearin.com', 2, 7.0),
('kmulqueen@yearin.com', 3, 8.1),
('kmyricks@y-corporation.com', 1, 1.8),
('kmyricks@y-corporation.com', 2, 3.8),
('knabours@faxquote.com', 1, 3.3),
('knachor@scotfind.com', 1, 1.6),
('knachor@scotfind.com', 3, 7.0),
('koldroyd@dambase.com', 1, 4.0),
('koles@xx-holding.com', 1, 4.1),
('koles@xx-holding.com', 3, 2.6),
('kpaskin@groovestreet.com', 3, 1.9),
('kpelkowski@stanredtax.com', 1, 3.0),
('kperin@dontechi.com', 3, 2.0),
('kperin@dontechi.com', 5, 2.0),
('kperin@dontechi.com', 6, 0.8),
('kpontoriero@xx-zobam.com', 2, 1.5),
('kpoquette@opentech.com', 1, 8.2),
('krauser@donquadtech.com', 4, 1.4),
('krauser@donquadtech.com', 6, 3.2),
('kraymo@xx-zobam.com', 2, 1.1),
('krentfro@betatech.com', 2, 0.9),
('krodeigues@zathunicon.com', 4, 1.1),
('krowling@konex.com', 3, 1.6),
('ksamu@goodsilron.com', 1, 2.5),
('kschemmer@scotfind.com', 3, 2.9),
('kschemmer@y-corporation.com', 2, 1.2),
('kseewald@streethex.com', 3, 6.2),
('kseewald@streethex.com', 6, 2.4),
('ksengbusch@goodsilron.com', 2, 1.2),
('ksengbusch@goodsilron.com', 4, 0.8),
('ksergi@finjob.com', 5, 3.3),
('kshields@ontomedia.com', 4, 1.5),
('kshin@betasoloin.com', 1, 14.8),
('kstaback@gogozoom.com', 2, 1.8),
('kstimmel@yearin.com', 3, 2.3),
('ksuell@cancity.com', 4, 1.6),
('ksuell@konex.com', 2, 2.1),
('ksuell@rangreen.com', 3, 1.8),
('ksuffield@j-texon.com', 1, 3.2),
('ksyrop@bioholding.com', 3, 3.3),
('ksyrop@bioholding.com', 5, 11.2),
('kthyberg@betasoloin.com', 1, 3.8),
('ktolfree@silis.com', 3, 3.9),
('ktomasulo@golddex.com', 1, 8.1),
('kvenere@cancity.com', 1, 2.2),
('kvillanueva@labdrill.com', 2, 3.7),
('kwardrip@y-corporation.com', 1, 6.6),
('kwardrip@y-corporation.com', 3, 5.9),
('kweight@rangreen.com', 3, 1.4),
('kwieser@dalttechnology.com', 4, 0.6),
('kwrinkles@rangreen.com', 1, 2.3),
('kyglesias@cancity.com', 2, 1.4),
('labdallah@xx-zobam.com', 1, 1.3),
('lacey@xx-zobam.com', 2, 3.5),
('lagramonte@singletechno.com', 3, 3.8),
('lagramonte@singletechno.com', 6, 2.4),
('larceo@betasoloin.com', 1, 5.1),
('larceo@scotfind.com', 1, 1.2),
('lbatman@betasoloin.com', 2, 2.0),
('lbeech@xx-zobam.com', 2, 1.1),
('lbergesen@dalttechnology.com', 2, 1.7),
('lbevelacqua@sonron.com', 2, 1.6),
('lbiddy@conecom.com', 3, 1.4),
('lbiddy@xx-holding.com', 2, 3.3),
('lblunk@doncon.com', 3, 2.5),
('lbolognia@dambase.com', 1, 0.4),
('lborgman@betasoloin.com', 2, 1.5),
('lborgman@funholding.com', 1, 1.8),
('lboulter@codehow.com', 3, 2.0),
('lboulter@condax.com', 4, 1.5),
('lboulter@plexzap.com', 1, 1.3),
('lboulter@plexzap.com', 3, 1.5),
('lboulter@plexzap.com', 4, 4.6),
('lbourbon@doncon.com', 2, 0.6),
('lbrossart@dalttechnology.com', 4, 3.0),
('lbrossart@finhigh.com', 1, 4.0),
('lbrossart@finhigh.com', 2, 2.5),
('lbrucato@bioholding.com', 1, 2.7),
('lbubash@rangreen.com', 4, 3.1),
('lcaiafa@statholdings.com', 3, 1.5),
('lcanlas@nam-zim.com', 2, 1.2),
('lcanlas@nam-zim.com', 4, 2.4),
('lcantres@xx-zobam.com', 1, 1.2),
('lcartan@scotfind.com', 2, 2.5),
('lchaffins@zotware.com', 1, 2.3),
('lchaffins@zotware.com', 5, 1.1),
('lchaffins@zotware.com', 6, 2.0),
('lchavous@betasoloin.com', 2, 3.7),
('lclaucherty@plussunin.com', 2, 0.8),
('lclaucherty@plussunin.com', 3, 0.9),
('lcloney@scotfind.com', 2, 3.3),
('lcloney@scotfind.com', 3, 5.4),
('lcork@scottech.com', 3, 3.6),
('lcork@zotware.com', 2, 2.4),
('lcorrington@labdrill.com', 3, 1.2),
('lcorrington@labdrill.com', 4, 1.7),
('lcraghead@donware.com', 1, 5.2),
('lcronauer@inity.com', 3, 1.0),
('ldallen@rundofase.com', 1, 3.7),
('ldarakjy@scotfind.com', 3, 0.9),
('ldaufeldt@dambase.com', 1, 1.7),
('ldaufeldt@dambase.com', 3, 2.6),
('ldaufeldt@dambase.com', 4, 1.4),
('ldegonia@kinnamplus.com', 3, 6.6),
('ldelasancha@donware.com', 2, 3.8),
('ldelasancha@donware.com', 4, 2.4),
('ldelasancha@funholding.com', 3, 3.6),
('ldeleo@ontomedia.com', 2, 0.6),
('ldeleo@ontomedia.com', 3, 4.0),
('ldevreese@finjob.com', 2, 5.7),
('ldhamer@finjob.com', 2, 1.2),
('ldhamer@finjob.com', 3, 1.1),
('ldhamer@finjob.com', 4, 1.3),
('ldilello@rundofase.com', 1, 1.6),
('ldinos@groovestreet.com', 2, 3.1),
('ldinos@scottech.com', 1, 3.9),
('ldiscipio@inity.com', 3, 3.7),
('ldopico@nam-zim.com', 1, 3.2),
('ldopico@warephase.com', 1, 0.7),
('ldopico@warephase.com', 3, 0.4),
('ldorshorst@plusstrip.com', 2, 2.7),
('lemard@openlane.com', 1, 1.3),
('lfarrow@donquadtech.com', 10, 2.0),
('lferrario@singletechno.com', 3, 4.6),
('lfishburne@cancity.com', 1, 2.4),
('lfishburne@cancity.com', 3, 6.6),
('lfishburne@konex.com', 3, 3.3),
('lflister@bioplex.com', 2, 2.5),
('lgabisi@mathtouch.com', 4, 1.3),
('lgabisi@openlane.com', 1, 1.5),
('lgabisi@openlane.com', 6, 4.4),
('lgabisi@openlane.com', 9, 1.5),
('lgellinger@rundofase.com', 5, 3.4),
('lgesick@green-plus.com', 2, 2.5),
('lgesick@green-plus.com', 3, 5.7),
('lgiguere@golddex.com', 1, 3.2),
('lgiguere@golddex.com', 6, 2.3),
('lglick@warephase.com', 1, 2.0),
('lgoldammer@zumgoity.com', 1, 12.3),
('lgrenet@zencorporation.com', 2, 1.7),
('lgwalthney@doncon.com', 4, 2.7),
('lharnos@doncon.com', 2, 1.7),
('lhellickson@donware.com', 1, 1.4),
('lhellickson@donware.com', 3, 1.4),
('lhellickson@donware.com', 4, 2.2),
('lhiatt@bioplex.com', 3, 5.3),
('lhiatt@bioplex.com', 5, 2.2),
('lhiatt@bioplex.com', 7, 6.0),
('lhiatt@singletechno.com', 1, 2.0),
('lhiatt@singletechno.com', 2, 2.1),
('lhixenbaugh@fasehatice.com', 2, 3.1),
('lhochard@donware.com', 2, 1.4),
('lhoffis@streethex.com', 7, 6.4),
('lhoneywell@xx-holding.com', 1, 6.1),
('lhughey@treequote.com', 1, 4.3),
('lisenhower@iselectrics.com', 1, 3.5),
('lisenhower@scottech.com', 1, 2.1),
('ljacobos@zencorporation.com', 2, 3.6),
('ljacobos@zencorporation.com', 3, 2.2),
('ljuhas@stanredtax.com', 1, 2.5),
('ljuhas@zencorporation.com', 1, 3.7),
('ljulia@konex.com', 1, 1.5),
('ljulia@ontomedia.com', 1, 1.0),
('ljurney@ganjaflex.com', 1, 3.4),
('lkampa@plussunin.com', 2, 1.8),
('lkampa@plussunin.com', 6, 1.2),
('lkannady@bioholding.com', 1, 8.4),
('lkannady@faxquote.com', 1, 2.0),
('lkarpin@yearin.com', 1, 4.6),
('lkeetch@bioholding.com', 1, 2.9),
('lkeetch@bioholding.com', 2, 6.1),
('lkeetch@bioholding.com', 3, 3.8),
('lkeetch@golddex.com', 1, 2.7),
('lkeetch@hatfan.com', 3, 5.6),
('lketelsen@bioholding.com', 1, 0.6),
('lketelsen@doncon.com', 1, 32.6),
('lkiel@condax.com', 3, 1.3),
('lkiel@condax.com', 6, 3.5),
('lkines@gogozoom.com', 3, 1.6),
('lklang@silis.com', 2, 1.4),
('lkohnert@plussunin.com', 2, 1.9),
('lkohnert@zumgoity.com', 1, 2.2),
('llabreche@rundofase.com', 3, 1.0),
('llace@bioplex.com', 3, 4.1),
('llace@xx-zobam.com', 1, 1.5),
('llawler@gogozoom.com', 1, 4.3),
('llawler@gogozoom.com', 2, 17.6),
('llawler@gogozoom.com', 4, 3.1),
('lleto@labdrill.com', 2, 1.6),
('llinahan@lexiqvolax.com', 5, 2.4),
('llipkin@finjob.com', 1, 2.1),
('llipkin@zumgoity.com', 1, 15.4),
('lloder@konmatfix.com', 1, 1.4),
('llother@treequote.com', 1, 7.7),
('llungren@plexzap.com', 1, 1.3),
('llungren@plexzap.com', 3, 1.7),
('lmaillard@kan-code.com', 1, 2.1),
('lmaillard@kan-code.com', 3, 5.5),
('lmaisto@stanredtax.com', 1, 0.7),
('lmallett@condax.com', 3, 5.1),
('lmallett@scotfind.com', 5, 2.6),
('lmalvin@sonron.com', 1, 3.4),
('lmaybury@plexzap.com', 2, 2.3),
('lmcdoniel@dambase.com', 1, 1.5),
('lmcdoniel@dambase.com', 3, 1.3),
('lmclaird@xx-holding.com', 2, 2.0),
('lmeisel@zotware.com', 1, 4.2),
('lmenter@hottechi.com', 6, 3.1),
('lmerced@rundofase.com', 4, 1.2),
('lmerced@rundofase.com', 7, 0.5),
('lmerced@rundofase.com', 8, 2.1),
('lmeteer@doncon.com', 4, 1.7),
('lmodzelewski@funholding.com', 3, 1.6),
('lmodzelewski@funholding.com', 5, 4.0),
('lmonarrez@bioplex.com', 1, 5.6),
('lmondella@toughzap.com', 4, 4.7),
('lmorocco@donquadtech.com', 4, 2.8),
('lmulqueen@isdom.com', 5, 2.1),
('lmulqueen@isdom.com', 6, 1.9),
('lmunis@condax.com', 1, 0.4),
('lnabours@plusstrip.com', 3, 2.7),
('lnewville@dontechi.com', 1, 0.6),
('logg@inity.com', 2, 1.9),
('lpalaia@warephase.com', 1, 3.2),
('lpalaia@yearin.com', 3, 1.6),
('lparlato@fasehatice.com', 2, 8.7),
('lparvis@betasoloin.com', 1, 6.5),
('lpaskin@groovestreet.com', 2, 1.9),
('lpaskin@groovestreet.com', 3, 3.4),
('lpaskin@groovestreet.com', 5, 1.8),
('lpaskin@groovestreet.com', 6, 3.0),
('lpaskin@isdom.com', 1, 2.6),
('lpaskin@isdom.com', 2, 1.2),
('lpawlowicz@rangreen.com', 6, 4.8),
('lperez@zathunicon.com', 2, 0.3),
('lpinilla@isdom.com', 2, 1.5),
('lpoullion@golddex.com', 1, 1.7),
('lpoullion@sonron.com', 2, 2.3),
('lpugh@funholding.com', 5, 2.8),
('lpugh@funholding.com', 6, 2.5),
('lpugh@yearin.com', 2, 7.7),
('lradde@hatfan.com', 1, 1.8),
('lradde@hatfan.com', 3, 3.2),
('lrauser@gogozoom.com', 2, 0.8),
('lrauser@gogozoom.com', 3, 0.4),
('lrauser@gogozoom.com', 4, 1.0),
('lraymo@fasehatice.com', 1, 3.6),
('lriden@inity.com', 2, 1.4),
('lriden@inity.com', 4, 4.0),
('lriden@inity.com', 5, 3.2),
('lriden@inity.com', 6, 1.7),
('lrodefer@inity.com', 3, 1.1),
('lrodefer@inity.com', 5, 2.3),
('lrodefer@inity.com', 6, 0.7),
('lrodeigues@konmatfix.com', 3, 4.6),
('lrowling@rundofase.com', 2, 1.4),
('lrowling@rundofase.com', 4, 0.6),
('lrowling@rundofase.com', 5, 0.7),
('lsahagun@betasoloin.com', 3, 1.7),
('lsama@rantouch.com', 1, 5.9),
('lsarao@plexzap.com', 2, 2.2),
('lsarao@plexzap.com', 3, 3.0),
('lsarbacher@warephase.com', 2, 1.6),
('lsaulter@rundofase.com', 2, 3.3),
('lschmierer@hottechi.com', 2, 4.1),
('lschoeneck@dontechi.com', 1, 3.0),
('lscriven@green-plus.com', 3, 3.4),
('lshadrick@sunnamplex.com', 1, 3.6),
('lshadrick@sunnamplex.com', 3, 3.8),
('lshin@fasehatice.com', 1, 8.2),
('lskursky@betatech.com', 1, 2.4),
('lskursky@betatech.com', 2, 3.2),
('lslayton@ontomedia.com', 1, 1.6),
('lsmith@goodsilron.com', 1, 10.6),
('lsteffensmeier@sumace.com', 2, 1.7),
('lstimmel@streethex.com', 2, 2.8),
('lstockham@groovestreet.com', 2, 1.3),
('lstockham@groovestreet.com', 6, 4.3),
('lstoltzman@ontomedia.com', 1, 2.3),
('lstoltzman@warephase.com', 2, 1.8),
('lsweigard@funholding.com', 2, 1.9),
('lsyrop@plexzap.com', 2, 1.7),
('lsyrop@plexzap.com', 3, 2.2),
('lsyrop@plexzap.com', 4, 1.1),
('lsyrop@rantouch.com', 2, 6.4),
('lsyrop@rantouch.com', 4, 5.3),
('ltagala@funholding.com', 2, 2.0),
('ltawil@scottech.com', 1, 2.9),
('ltawil@scottech.com', 4, 1.4),
('ltawil@scottech.com', 6, 1.4),
('ltawil@scottech.com', 8, 3.1),
('ltheodorov@cancity.com', 4, 9.0),
('ltheodorov@dambase.com', 1, 7.2),
('ltheodorov@silis.com', 1, 17.6),
('lthreets@zoomit.com', 1, 2.5),
('ltimenez@conecom.com', 1, 6.2),
('ltolfree@doncon.com', 2, 2.3),
('ltoyama@bioplex.com', 2, 16.5),
('ltoyama@bioplex.com', 3, 3.4),
('ltoyama@plexzap.com', 1, 8.3),
('ltoyama@plexzap.com', 2, 1.1),
('ltoyama@singletechno.com', 1, 2.1),
('lupthegrove@cancity.com', 2, 1.5),
('luyetake@zathunicon.com', 2, 0.6),
('lvarriano@bioholding.com', 6, 2.0),
('lvenere@lexiqvolax.com', 2, 2.8),
('lventura@donquadtech.com', 1, 1.7),
('lventura@donquadtech.com', 2, 2.0),
('lvonasek@zencorporation.com', 1, 4.2),
('lwaymire@rangreen.com', 1, 1.7),
('lweirather@singletechno.com', 1, 2.8),
('lweirather@singletechno.com', 4, 4.5),
('lweirather@streethex.com', 1, 0.5),
('lwenner@xx-zobam.com', 2, 2.0),
('lwieser@j-texon.com', 3, 2.6),
('lwiklund@newex.com', 3, 1.7),
('lyaw@zencorporation.com', 3, 1.7),
('lyum@zencorporation.com', 4, 2.6),
('lyum@zencorporation.com', 6, 1.5),
('lzane@condax.com', 1, 2.1),
('lzane@nam-zim.com', 1, 0.3),
('lzane@nam-zim.com', 2, 0.2),
('lzane@nam-zim.com', 4, 0.3),
('magramonte@green-plus.com', 1, 2.8),
('magramonte@warephase.com', 2, 5.9),
('magramonte@year-job.com', 4, 1.3),
('mamigon@inity.com', 1, 1.8),
('marias@opentech.com', 3, 1.3),
('mbartolet@kan-code.com', 3, 2.5),
('mbatman@inity.com', 2, 2.8),
('mbenimadho@stanredtax.com', 4, 3.6),
('mberlanga@donware.com', 2, 1.3),
('mberlanga@finjob.com', 1, 2.9),
('mberray@fasehatice.com', 1, 6.2),
('mberray@fasehatice.com', 3, 11.7),
('mbiddy@xx-holding.com', 1, 3.9),
('mbiddy@xx-holding.com', 4, 3.0),
('mbilden@bioplex.com', 2, 1.8),
('mblunk@condax.com', 5, 3.6),
('mblunk@hottechi.com', 1, 1.0),
('mblunk@inity.com', 1, 2.6),
('mblunk@inity.com', 2, 7.5),
('mblunk@inity.com', 3, 1.0),
('mblunk@rangreen.com', 1, 2.7),
('mboord@sumace.com', 2, 1.2),
('mborgman@golddex.com', 5, 0.6),
('mboulter@rangreen.com', 2, 5.7),
('mbourbon@silis.com', 4, 1.0),
('mbourbon@silis.com', 6, 2.3),
('mbowley@konmatfix.com', 3, 5.1),
('mbrachle@plussunin.com', 1, 3.5),
('mbreland@isdom.com', 3, 1.1),
('mbreland@scottech.com', 1, 4.4),
('mbuemi@funholding.com', 1, 6.9),
('mbutzen@bioplex.com', 3, 5.5),
('mbutzen@labdrill.com', 2, 1.5),
('mbuzick@j-texon.com', 3, 0.9),
('mbuzick@yearin.com', 1, 3.2),
('mbuzick@yearin.com', 2, 4.5),
('mbuzick@yearin.com', 3, 2.9),
('mcaiafa@ontomedia.com', 2, 3.4),
('mcaiafa@ontomedia.com', 3, 0.9),
('mcallaro@sonron.com', 3, 2.5),
('mcantres@ontomedia.com', 2, 3.6),
('mcaudy@year-job.com', 1, 3.4),
('mcetta@finhigh.com', 3, 1.3),
('mchaffins@blackzim.com', 1, 2.2),
('mchavous@inity.com', 1, 1.8),
('mclaucherty@warephase.com', 2, 4.6),
